Region,Hour,Technology,Fuel,Value
DK,80,BEV,Gas,-0.0
UK,80,BEV,Gas,-0.0
DE,81,BEV,Gas,-0.0
FR,81,BEV,Gas,-0.0
NO,81,BEV,Gas,-0.0
DK,81,BEV,Gas,-0.0
UK,81,BEV,Gas,-0.0
DE,82,BEV,Gas,-0.0
FR,82,BEV,Gas,-0.0
NO,82,BEV,Gas,-0.0
DK,82,BEV,Gas,-0.0
UK,82,BEV,Gas,-0.0
DE,83,BEV,Gas,-0.0
FR,83,BEV,Gas,-0.0
NO,83,BEV,Gas,-0.0
DK,83,BEV,Gas,-0.0
UK,83,BEV,Gas,-0.0
DE,84,BEV,Gas,-0.0
FR,84,BEV,Gas,-0.0
NO,84,BEV,Gas,-0.0
DK,84,BEV,Gas,-0.0
UK,84,BEV,Gas,-0.0
DE,85,BEV,Gas,-0.0
FR,85,BEV,Gas,-0.0
NO,85,BEV,Gas,-0.0
DK,85,BEV,Gas,-0.0
UK,85,BEV,Gas,-0.0
DE,86,BEV,Gas,-0.0
FR,86,BEV,Gas,-0.0
NO,86,BEV,Gas,-0.0
DK,86,BEV,Gas,-0.0
UK,86,BEV,Gas,-0.0
DE,87,BEV,Gas,-0.0
FR,87,BEV,Gas,-0.0
NO,87,BEV,Gas,-0.0
DK,87,BEV,Gas,-0.0
UK,87,BEV,Gas,-0.0
DE,88,BEV,Gas,-0.0
FR,88,BEV,Gas,-0.0
NO,88,BEV,Gas,-0.0
DK,88,BEV,Gas,-0.0
UK,88,BEV,Gas,-0.0
DE,89,BEV,Gas,-0.0
FR,89,BEV,Gas,-0.0
NO,89,BEV,Gas,-0.0
DK,89,BEV,Gas,-0.0
UK,89,BEV,Gas,-0.0
DE,90,BEV,Gas,-0.0
FR,90,BEV,Gas,-0.0
NO,90,BEV,Gas,-0.0
DK,90,BEV,Gas,-0.0
UK,90,BEV,Gas,-0.0
DE,91,BEV,Gas,-0.0
FR,91,BEV,Gas,-0.0
NO,91,BEV,Gas,-0.0
DK,91,BEV,Gas,-0.0
UK,91,BEV,Gas,-0.0
DE,92,BEV,Gas,-0.0
FR,92,BEV,Gas,-0.0
NO,92,BEV,Gas,-0.0
DK,92,BEV,Gas,-0.0
UK,92,BEV,Gas,-0.0
DE,93,BEV,Gas,-0.0
FR,93,BEV,Gas,-0.0
NO,93,BEV,Gas,-0.0
DK,93,BEV,Gas,-0.0
UK,93,BEV,Gas,-0.0
DE,94,BEV,Gas,-0.0
FR,94,BEV,Gas,-0.0
NO,94,BEV,Gas,-0.0
DK,94,BEV,Gas,-0.0
UK,94,BEV,Gas,-0.0
DE,95,BEV,Gas,-0.0
FR,95,BEV,Gas,-0.0
NO,95,BEV,Gas,-0.0
DK,95,BEV,Gas,-0.0
UK,95,BEV,Gas,-0.0
DE,96,BEV,Gas,-0.0
FR,96,BEV,Gas,-0.0
NO,96,BEV,Gas,-0.0
DK,96,BEV,Gas,-0.0
UK,96,BEV,Gas,-0.0
DE,97,BEV,Gas,-0.0
FR,97,BEV,Gas,-0.0
NO,97,BEV,Gas,-0.0
DK,97,BEV,Gas,-0.0
UK,97,BEV,Gas,-0.0
DE,98,BEV,Gas,-0.0
FR,98,BEV,Gas,-0.0
NO,98,BEV,Gas,-0.0
DK,98,BEV,Gas,-0.0
UK,98,BEV,Gas,-0.0
DE,99,BEV,Gas,-0.0
FR,99,BEV,Gas,-0.0
NO,99,BEV,Gas,-0.0
DK,99,BEV,Gas,-0.0
UK,99,BEV,Gas,-0.0
DE,100,BEV,Gas,-0.0
FR,100,BEV,Gas,-0.0
NO,100,BEV,Gas,-0.0
DK,100,BEV,Gas,-0.0
UK,100,BEV,Gas,-0.0
DE,101,BEV,Gas,-0.0
FR,101,BEV,Gas,-0.0
NO,101,BEV,Gas,-0.0
DK,101,BEV,Gas,-0.0
UK,101,BEV,Gas,-0.0
DE,102,BEV,Gas,-0.0
FR,102,BEV,Gas,-0.0
NO,102,BEV,Gas,-0.0
DK,102,BEV,Gas,-0.0
UK,102,BEV,Gas,-0.0
DE,103,BEV,Gas,-0.0
FR,103,BEV,Gas,-0.0
NO,103,BEV,Gas,-0.0
DK,103,BEV,Gas,-0.0
UK,103,BEV,Gas,-0.0
DE,104,BEV,Gas,-0.0
FR,104,BEV,Gas,-0.0
NO,104,BEV,Gas,-0.0
DK,104,BEV,Gas,-0.0
UK,104,BEV,Gas,-0.0
DE,105,BEV,Gas,-0.0
FR,105,BEV,Gas,-0.0
NO,105,BEV,Gas,-0.0
DK,105,BEV,Gas,-0.0
UK,105,BEV,Gas,-0.0
DE,106,BEV,Gas,-0.0
FR,106,BEV,Gas,-0.0
NO,106,BEV,Gas,-0.0
DK,106,BEV,Gas,-0.0
UK,106,BEV,Gas,-0.0
DE,107,BEV,Gas,-0.0
FR,107,BEV,Gas,-0.0
NO,107,BEV,Gas,-0.0
DK,107,BEV,Gas,-0.0
UK,107,BEV,Gas,-0.0
DE,108,BEV,Gas,-0.0
FR,108,BEV,Gas,-0.0
NO,108,BEV,Gas,-0.0
DK,108,BEV,Gas,-0.0
UK,108,BEV,Gas,-0.0
DE,109,BEV,Gas,-0.0
FR,109,BEV,Gas,-0.0
NO,109,BEV,Gas,-0.0
DK,109,BEV,Gas,-0.0
UK,109,BEV,Gas,-0.0
DE,110,BEV,Gas,-0.0
FR,110,BEV,Gas,-0.0
NO,110,BEV,Gas,-0.0
DK,110,BEV,Gas,-0.0
UK,110,BEV,Gas,-0.0
DE,111,BEV,Gas,-0.0
FR,111,BEV,Gas,-0.0
NO,111,BEV,Gas,-0.0
DK,111,BEV,Gas,-0.0
UK,111,BEV,Gas,-0.0
DE,112,BEV,Gas,-0.0
FR,112,BEV,Gas,-0.0
NO,112,BEV,Gas,-0.0
DK,112,BEV,Gas,-0.0
UK,112,BEV,Gas,-0.0
DE,113,BEV,Gas,-0.0
FR,113,BEV,Gas,-0.0
NO,113,BEV,Gas,-0.0
DK,113,BEV,Gas,-0.0
UK,113,BEV,Gas,-0.0
DE,114,BEV,Gas,-0.0
FR,114,BEV,Gas,-0.0
NO,114,BEV,Gas,-0.0
DK,114,BEV,Gas,-0.0
UK,114,BEV,Gas,-0.0
DE,115,BEV,Gas,-0.0
FR,115,BEV,Gas,-0.0
NO,115,BEV,Gas,-0.0
DK,115,BEV,Gas,-0.0
UK,115,BEV,Gas,-0.0
DE,116,BEV,Gas,-0.0
FR,116,BEV,Gas,-0.0
NO,116,BEV,Gas,-0.0
DK,116,BEV,Gas,-0.0
UK,116,BEV,Gas,-0.0
DE,117,BEV,Gas,-0.0
FR,117,BEV,Gas,-0.0
NO,117,BEV,Gas,-0.0
DK,117,BEV,Gas,-0.0
UK,117,BEV,Gas,-0.0
DE,118,BEV,Gas,-0.0
FR,118,BEV,Gas,-0.0
NO,118,BEV,Gas,-0.0
DK,118,BEV,Gas,-0.0
UK,118,BEV,Gas,-0.0
DE,119,BEV,Gas,-0.0
FR,119,BEV,Gas,-0.0
NO,119,BEV,Gas,-0.0
DK,119,BEV,Gas,-0.0
UK,119,BEV,Gas,-0.0
DE,120,BEV,Gas,-0.0
FR,120,BEV,Gas,-0.0
NO,120,BEV,Gas,-0.0
DK,120,BEV,Gas,-0.0
UK,120,BEV,Gas,-0.0
DE,1,LPGCar,Gas,-12.18
FR,1,LPGCar,Gas,-10.149999999999999
NO,1,LPGCar,Gas,-1.67475
DK,1,LPGCar,Gas,-1.827
UK,1,LPGCar,Gas,-5.842589294225666
DE,2,LPGCar,Gas,-11.207999999999998
FR,2,LPGCar,Gas,-9.34
NO,2,LPGCar,Gas,-1.5411
DK,2,LPGCar,Gas,-1.6811999999999998
UK,2,LPGCar,Gas,-6.655381234540648
DE,3,LPGCar,Gas,-10.728
FR,3,LPGCar,Gas,-8.94
NO,3,LPGCar,Gas,-1.4751
DK,3,LPGCar,Gas,-1.6092
UK,3,LPGCar,Gas,-7.056759970498663
DE,4,LPGCar,Gas,-10.26
FR,4,LPGCar,Gas,-8.55
NO,4,LPGCar,Gas,-1.41075
DK,4,LPGCar,Gas,-1.5390000000000001
UK,4,LPGCar,Gas,-7.448104238057727
DE,5,LPGCar,Gas,-11.688
FR,5,LPGCar,Gas,-9.74
NO,5,LPGCar,Gas,-1.6071
DK,5,LPGCar,Gas,-1.7532
UK,5,LPGCar,Gas,-6.254002498582631
DE,6,LPGCar,Gas,-13.152
FR,6,LPGCar,Gas,-10.959999999999999
NO,6,LPGCar,Gas,-1.8083999999999998
DK,6,LPGCar,Gas,-1.9727999999999999
UK,6,LPGCar,Gas,-5.029797353910684
DE,7,LPGCar,Gas,-17.16
FR,7,LPGCar,Gas,-12.200000000000001
NO,7,LPGCar,Gas,-2.3595
DK,7,LPGCar,Gas,-2.574
UK,7,LPGCar,Gas,-3.785523272440834
DE,8,LPGCar,Gas,-21.828000000000003
FR,8,LPGCar,Gas,-12.025852385283855
NO,8,LPGCar,Gas,-3.0013500000000004
DK,8,LPGCar,Gas,-3.2742000000000004
UK,8,LPGCar,Gas,-3.9602711461030076
DE,9,LPGCar,Gas,-24.492
FR,9,LPGCar,Gas,-10.034715515283857
NO,9,LPGCar,Gas,-3.3676500000000003
DK,9,LPGCar,Gas,-3.6738000000000004
UK,9,LPGCar,Gas,-5.958271146103005
DE,10,LPGCar,Gas,-22.884
FR,10,LPGCar,Gas,-11.236572905283857
NO,10,LPGCar,Gas,-3.14655
DK,10,LPGCar,Gas,-3.4326
UK,10,LPGCar,Gas,-4.752271146103006
DE,11,LPGCar,Gas,-16.644000000000002
FR,11,LPGCar,Gas,-12.200000000000001
NO,11,LPGCar,Gas,-2.28855
DK,11,LPGCar,Gas,-2.4966
UK,11,LPGCar,Gas,-3.785523272440834
DE,12,LPGCar,Gas,-11.207999999999998
FR,12,LPGCar,Gas,-9.34
NO,12,LPGCar,Gas,-1.5411
DK,12,LPGCar,Gas,-1.6811999999999998
UK,12,LPGCar,Gas,-6.655381234540648
DE,13,LPGCar,Gas,-7.032
FR,13,LPGCar,Gas,-5.859999999999999
NO,13,LPGCar,Gas,-0.9669
DK,13,LPGCar,Gas,-1.0548
UK,13,LPGCar,Gas,-5.274
DE,14,LPGCar,Gas,-4.452
FR,14,LPGCar,Gas,-3.7100000000000004
NO,14,LPGCar,Gas,-0.6121500000000001
DK,14,LPGCar,Gas,-0.6678000000000001
UK,14,LPGCar,Gas,-3.339
DE,15,LPGCar,Gas,-2.8680000000000003
FR,15,LPGCar,Gas,-2.39
NO,15,LPGCar,Gas,-0.39435000000000003
DK,15,LPGCar,Gas,-0.4302
UK,15,LPGCar,Gas,-2.1510000000000002
DE,16,LPGCar,Gas,-1.476
FR,16,LPGCar,Gas,-1.23
NO,16,LPGCar,Gas,-0.20295
DK,16,LPGCar,Gas,-0.22139999999999999
UK,16,LPGCar,Gas,-1.107
DE,17,LPGCar,Gas,-1.2240000000000002
FR,17,LPGCar,Gas,-1.02
NO,17,LPGCar,Gas,-0.1683
DK,17,LPGCar,Gas,-0.1836
UK,17,LPGCar,Gas,-0.918
DE,18,LPGCar,Gas,-1.2240000000000002
FR,18,LPGCar,Gas,-1.02
NO,18,LPGCar,Gas,-0.1683
DK,18,LPGCar,Gas,-0.1836
UK,18,LPGCar,Gas,-0.918
DE,19,LPGCar,Gas,-1.476
FR,19,LPGCar,Gas,-1.23
NO,19,LPGCar,Gas,-0.20295
DK,19,LPGCar,Gas,-0.22139999999999999
UK,19,LPGCar,Gas,-1.107
DE,20,LPGCar,Gas,-2.1359999999999997
FR,20,LPGCar,Gas,-1.7799999999999998
NO,20,LPGCar,Gas,-0.29369999999999996
DK,20,LPGCar,Gas,-0.32039999999999996
UK,20,LPGCar,Gas,-1.6019999999999999
DE,21,LPGCar,Gas,-2.8680000000000003
FR,21,LPGCar,Gas,-2.39
NO,21,LPGCar,Gas,-0.39435000000000003
DK,21,LPGCar,Gas,-0.4302
UK,21,LPGCar,Gas,-2.1510000000000002
DE,22,LPGCar,Gas,-5.292
FR,22,LPGCar,Gas,-4.41
NO,22,LPGCar,Gas,-0.72765
DK,22,LPGCar,Gas,-0.7938
UK,22,LPGCar,Gas,-3.969
DE,23,LPGCar,Gas,-10.728
FR,23,LPGCar,Gas,-8.94
NO,23,LPGCar,Gas,-1.4751
DK,23,LPGCar,Gas,-1.6092
UK,23,LPGCar,Gas,-7.056759970498663
DE,24,LPGCar,Gas,-13.644
FR,24,LPGCar,Gas,-11.37
NO,24,LPGCar,Gas,-1.87605
DK,24,LPGCar,Gas,-2.0466
UK,24,LPGCar,Gas,-4.618384149553718
DE,25,LPGCar,Gas,-14.64
FR,25,LPGCar,Gas,-12.200000000000001
NO,25,LPGCar,Gas,-2.0130000000000003
DK,25,LPGCar,Gas,-2.196
UK,25,LPGCar,Gas,-3.785523272440834
DE,26,LPGCar,Gas,-11.207999999999998
FR,26,LPGCar,Gas,-9.34
NO,26,LPGCar,Gas,-1.5411
DK,26,LPGCar,Gas,-1.6811999999999998
UK,26,LPGCar,Gas,-6.655381234540648
DE,27,LPGCar,Gas,-10.728
FR,27,LPGCar,Gas,-8.94
NO,27,LPGCar,Gas,-1.4751
DK,27,LPGCar,Gas,-1.6092
UK,27,LPGCar,Gas,-7.056759970498663
DE,28,LPGCar,Gas,-10.26
FR,28,LPGCar,Gas,-8.55
NO,28,LPGCar,Gas,-1.41075
DK,28,LPGCar,Gas,-1.5390000000000001
UK,28,LPGCar,Gas,-7.448104238057727
DE,29,LPGCar,Gas,-11.688
FR,29,LPGCar,Gas,-9.74
NO,29,LPGCar,Gas,-1.6071
DK,29,LPGCar,Gas,-1.7532
UK,29,LPGCar,Gas,-6.254002498582631
DE,30,LPGCar,Gas,-13.152
FR,30,LPGCar,Gas,-7.814715515283861
NO,30,LPGCar,Gas,-1.8083999999999998
DK,30,LPGCar,Gas,-1.9727999999999999
UK,30,LPGCar,Gas,-8.184648032511138
DE,31,LPGCar,Gas,-17.16
FR,31,LPGCar,Gas,-10.837364549582809
NO,31,LPGCar,Gas,-2.3595
DK,31,LPGCar,Gas,-2.574
UK,31,LPGCar,Gas,-5.152855509090917
DE,32,LPGCar,Gas,-21.828000000000003
FR,32,LPGCar,Gas,-12.025852385283855
NO,32,LPGCar,Gas,-3.0013500000000004
DK,32,LPGCar,Gas,-3.2742000000000004
UK,32,LPGCar,Gas,-3.9602711461030076
DE,33,LPGCar,Gas,-24.492
FR,33,LPGCar,Gas,-10.034715515283859
NO,33,LPGCar,Gas,-3.3676500000000003
DK,33,LPGCar,Gas,-3.6738000000000004
UK,33,LPGCar,Gas,-5.958271146103004
DE,34,LPGCar,Gas,-22.884
FR,34,LPGCar,Gas,-11.236572905283857
NO,34,LPGCar,Gas,-3.14655
DK,34,LPGCar,Gas,-3.4326
UK,34,LPGCar,Gas,-4.752271146103006
DE,35,LPGCar,Gas,-16.644000000000002
FR,35,LPGCar,Gas,-12.200000000000001
NO,35,LPGCar,Gas,-2.28855
DK,35,LPGCar,Gas,-2.4966
UK,35,LPGCar,Gas,-3.785523272440834
DE,36,LPGCar,Gas,-11.207999999999998
FR,36,LPGCar,Gas,-9.34
NO,36,LPGCar,Gas,-1.5411
DK,36,LPGCar,Gas,-1.6811999999999998
UK,36,LPGCar,Gas,-6.655381234540648
DE,37,LPGCar,Gas,-7.032
FR,37,LPGCar,Gas,-5.859999999999999
NO,37,LPGCar,Gas,-0.9669
DK,37,LPGCar,Gas,-1.0548
UK,37,LPGCar,Gas,-5.274
DE,38,LPGCar,Gas,-4.452
FR,38,LPGCar,Gas,-3.7100000000000004
NO,38,LPGCar,Gas,-0.6121500000000001
DK,38,LPGCar,Gas,-0.6678000000000001
UK,38,LPGCar,Gas,-3.339
DE,39,LPGCar,Gas,-2.8680000000000003
FR,39,LPGCar,Gas,-2.39
NO,39,LPGCar,Gas,-0.39435000000000003
DK,39,LPGCar,Gas,-0.4302
UK,39,LPGCar,Gas,-2.1510000000000002
DE,40,LPGCar,Gas,-1.476
FR,40,LPGCar,Gas,-1.23
NO,40,LPGCar,Gas,-0.20295
DK,40,LPGCar,Gas,-0.22139999999999999
UK,40,LPGCar,Gas,-1.107
DE,41,LPGCar,Gas,-1.2240000000000002
FR,41,LPGCar,Gas,-1.02
NO,41,LPGCar,Gas,-0.1683
DK,41,LPGCar,Gas,-0.1836
UK,41,LPGCar,Gas,-0.918
DE,42,LPGCar,Gas,-1.2240000000000002
FR,42,LPGCar,Gas,-1.02
NO,42,LPGCar,Gas,-0.1683
DK,42,LPGCar,Gas,-0.1836
UK,42,LPGCar,Gas,-0.918
DE,43,LPGCar,Gas,-1.476
FR,43,LPGCar,Gas,-1.23
NO,43,LPGCar,Gas,-0.20295
DK,43,LPGCar,Gas,-0.22139999999999999
UK,43,LPGCar,Gas,-1.107
DE,44,LPGCar,Gas,-2.1359999999999997
FR,44,LPGCar,Gas,-1.7799999999999998
NO,44,LPGCar,Gas,-0.29369999999999996
DK,44,LPGCar,Gas,-0.32039999999999996
UK,44,LPGCar,Gas,-1.6019999999999999
DE,45,LPGCar,Gas,-2.8680000000000003
FR,45,LPGCar,Gas,-2.39
NO,45,LPGCar,Gas,-0.39435000000000003
DK,45,LPGCar,Gas,-0.4302
UK,45,LPGCar,Gas,-2.1510000000000002
DE,46,LPGCar,Gas,-5.292
FR,46,LPGCar,Gas,-4.41
NO,46,LPGCar,Gas,-0.72765
DK,46,LPGCar,Gas,-0.7938
UK,46,LPGCar,Gas,-3.969
DE,47,LPGCar,Gas,-10.728
FR,47,LPGCar,Gas,-8.94
NO,47,LPGCar,Gas,-1.4751
DK,47,LPGCar,Gas,-1.6092
UK,47,LPGCar,Gas,-7.056759970498663
DE,48,LPGCar,Gas,-13.644
FR,48,LPGCar,Gas,-11.37
NO,48,LPGCar,Gas,-1.87605
DK,48,LPGCar,Gas,-2.0466
UK,48,LPGCar,Gas,-4.618384149553718
DE,49,LPGCar,Gas,-14.64
FR,49,LPGCar,Gas,-12.200000000000001
NO,49,LPGCar,Gas,-2.0130000000000003
DK,49,LPGCar,Gas,-2.196
UK,49,LPGCar,Gas,-3.785523272440834
DE,50,LPGCar,Gas,-11.207999999999998
FR,50,LPGCar,Gas,-8.0
NO,50,LPGCar,Gas,-1.5411
DK,50,LPGCar,Gas,-1.6811999999999998
UK,50,LPGCar,Gas,-8.0
DE,51,LPGCar,Gas,-10.728
FR,51,LPGCar,Gas,-7.953841445364829
NO,51,LPGCar,Gas,-1.4751
DK,51,LPGCar,Gas,-1.6092
UK,51,LPGCar,Gas,-8.046
DE,52,LPGCar,Gas,-10.26
FR,52,LPGCar,Gas,-8.303952325
NO,52,LPGCar,Gas,-1.41075
DK,52,LPGCar,Gas,-1.5390000000000001
UK,52,LPGCar,Gas,-7.695
DE,53,LPGCar,Gas,-11.688
FR,53,LPGCar,Gas,-7.814715515283861
NO,53,LPGCar,Gas,-1.6071
DK,53,LPGCar,Gas,-1.7532
UK,53,LPGCar,Gas,-8.184648032511138
DE,54,LPGCar,Gas,-13.152
FR,54,LPGCar,Gas,-7.814715515283861
NO,54,LPGCar,Gas,-1.8083999999999998
DK,54,LPGCar,Gas,-1.9727999999999999
UK,54,LPGCar,Gas,-8.184648032511138
DE,55,LPGCar,Gas,-17.16
FR,55,LPGCar,Gas,-7.814715515283861
NO,55,LPGCar,Gas,-2.3595
DK,55,LPGCar,Gas,-2.574
UK,55,LPGCar,Gas,-8.184648032511138
DE,56,LPGCar,Gas,-21.828000000000003
FR,56,LPGCar,Gas,-7.81471551528386
NO,56,LPGCar,Gas,-3.0013500000000004
DK,56,LPGCar,Gas,-3.2742000000000004
UK,56,LPGCar,Gas,-8.18464803251114
DE,57,LPGCar,Gas,-24.492
FR,57,LPGCar,Gas,-10.034715515283859
NO,57,LPGCar,Gas,-3.3676500000000003
DK,57,LPGCar,Gas,-3.6738000000000004
UK,57,LPGCar,Gas,-5.958271146103004
DE,58,LPGCar,Gas,-22.884
FR,58,LPGCar,Gas,-8.694715515283859
NO,58,LPGCar,Gas,-3.14655
DK,58,LPGCar,Gas,-3.4326
UK,58,LPGCar,Gas,-7.302889911562358
DE,59,LPGCar,Gas,-16.644000000000002
FR,59,LPGCar,Gas,-7.814715515283861
NO,59,LPGCar,Gas,-2.28855
DK,59,LPGCar,Gas,-2.4966
UK,59,LPGCar,Gas,-8.184648032511138
DE,60,LPGCar,Gas,-11.207999999999998
FR,60,LPGCar,Gas,-8.852651274771834
NO,60,LPGCar,Gas,-1.5411
DK,60,LPGCar,Gas,-1.6811999999999998
UK,60,LPGCar,Gas,-7.144409772797727
DE,61,LPGCar,Gas,-7.032
FR,61,LPGCar,Gas,-5.859999999999999
NO,61,LPGCar,Gas,-0.9669
DK,61,LPGCar,Gas,-1.0548
UK,61,LPGCar,Gas,-5.274
DE,62,LPGCar,Gas,-4.452
FR,62,LPGCar,Gas,-3.7100000000000004
NO,62,LPGCar,Gas,-0.6121500000000001
DK,62,LPGCar,Gas,-0.6678000000000001
UK,62,LPGCar,Gas,-3.339
DE,63,LPGCar,Gas,-2.8680000000000003
FR,63,LPGCar,Gas,-2.39
NO,63,LPGCar,Gas,-0.39435000000000003
DK,63,LPGCar,Gas,-0.4302
UK,63,LPGCar,Gas,-2.1510000000000002
DE,64,LPGCar,Gas,-1.476
FR,64,LPGCar,Gas,-1.23
NO,64,LPGCar,Gas,-0.20295
DK,64,LPGCar,Gas,-0.22139999999999999
UK,64,LPGCar,Gas,-1.107
DE,65,LPGCar,Gas,-1.2240000000000002
FR,65,LPGCar,Gas,-1.02
NO,65,LPGCar,Gas,-0.1683
DK,65,LPGCar,Gas,-0.1836
UK,65,LPGCar,Gas,-0.918
DE,66,LPGCar,Gas,-1.2240000000000002
FR,66,LPGCar,Gas,-1.02
NO,66,LPGCar,Gas,-0.1683
DK,66,LPGCar,Gas,-0.1836
UK,66,LPGCar,Gas,-0.918
DE,67,LPGCar,Gas,-1.476
FR,67,LPGCar,Gas,-1.23
NO,67,LPGCar,Gas,-0.20295
DK,67,LPGCar,Gas,-0.22139999999999999
UK,67,LPGCar,Gas,-1.107
DE,68,LPGCar,Gas,-2.1359999999999997
FR,68,LPGCar,Gas,-1.7799999999999998
NO,68,LPGCar,Gas,-0.29369999999999996
DK,68,LPGCar,Gas,-0.32039999999999996
UK,68,LPGCar,Gas,-1.6019999999999999
DE,69,LPGCar,Gas,-2.8680000000000003
FR,69,LPGCar,Gas,-2.39
NO,69,LPGCar,Gas,-0.39435000000000003
DK,69,LPGCar,Gas,-0.4302
UK,69,LPGCar,Gas,-2.1510000000000002
DE,70,LPGCar,Gas,-5.292
FR,70,LPGCar,Gas,-4.41
NO,70,LPGCar,Gas,-0.72765
DK,70,LPGCar,Gas,-0.7938
UK,70,LPGCar,Gas,-3.969
DE,71,LPGCar,Gas,-10.728
FR,71,LPGCar,Gas,-8.94
NO,71,LPGCar,Gas,-1.4751
DK,71,LPGCar,Gas,-1.6092
UK,71,LPGCar,Gas,-7.056759970498663
DE,72,LPGCar,Gas,-13.644
FR,72,LPGCar,Gas,-11.37
NO,72,LPGCar,Gas,-1.87605
DK,72,LPGCar,Gas,-2.0466
UK,72,LPGCar,Gas,-4.618384149553718
DE,73,LPGCar,Gas,-14.64
FR,73,LPGCar,Gas,-12.200000000000001
NO,73,LPGCar,Gas,-2.0130000000000003
DK,73,LPGCar,Gas,-2.196
UK,73,LPGCar,Gas,-3.785523272440834
DE,74,LPGCar,Gas,-11.207999999999998
FR,74,LPGCar,Gas,-7.814715515283861
NO,74,LPGCar,Gas,-1.5411
DK,74,LPGCar,Gas,-1.6811999999999998
UK,74,LPGCar,Gas,-8.184648032511138
DE,75,LPGCar,Gas,-10.728
FR,75,LPGCar,Gas,-7.953841445364829
NO,75,LPGCar,Gas,-1.4751
DK,75,LPGCar,Gas,-1.6092
UK,75,LPGCar,Gas,-8.046
DE,76,LPGCar,Gas,-10.26
FR,76,LPGCar,Gas,-5.594629138861398
NO,76,LPGCar,Gas,-1.41075
DK,76,LPGCar,Gas,-1.5390000000000001
UK,76,LPGCar,Gas,-7.695
DE,77,LPGCar,Gas,-11.688
FR,77,LPGCar,Gas,-7.192788378045904
NO,77,LPGCar,Gas,-1.6071
DK,77,LPGCar,Gas,-1.7532
UK,77,LPGCar,Gas,-8.184648032511138
DE,78,LPGCar,Gas,-13.152
FR,78,LPGCar,Gas,-7.814715515283861
NO,78,LPGCar,Gas,-1.8083999999999998
DK,78,LPGCar,Gas,-1.9727999999999999
UK,78,LPGCar,Gas,-8.184648032511138
DE,79,LPGCar,Gas,-17.16
FR,79,LPGCar,Gas,-7.814715515283861
NO,79,LPGCar,Gas,-2.3595
DK,79,LPGCar,Gas,-2.574
UK,79,LPGCar,Gas,-8.184648032511138
DE,80,LPGCar,Gas,-21.828000000000003
FR,80,LPGCar,Gas,-7.814715515283861
NO,80,LPGCar,Gas,-3.0013500000000004
DK,80,LPGCar,Gas,-3.2742000000000004
UK,80,LPGCar,Gas,-8.184648032511138
DE,81,LPGCar,Gas,-24.492
FR,81,LPGCar,Gas,-10.034715515283859
NO,81,LPGCar,Gas,-3.3676500000000003
DK,81,LPGCar,Gas,-3.6738000000000004
UK,81,LPGCar,Gas,-5.958271146103004
DE,82,LPGCar,Gas,-22.884
FR,82,LPGCar,Gas,-11.236572905283857
NO,82,LPGCar,Gas,-3.14655
DK,82,LPGCar,Gas,-3.4326
UK,82,LPGCar,Gas,-4.752271146103006
DE,83,LPGCar,Gas,-16.644000000000002
FR,83,LPGCar,Gas,-12.200000000000001
NO,83,LPGCar,Gas,-2.28855
DK,83,LPGCar,Gas,-2.4966
UK,83,LPGCar,Gas,-3.785523272440834
DE,84,LPGCar,Gas,-11.207999999999998
FR,84,LPGCar,Gas,-9.34
NO,84,LPGCar,Gas,-1.5411
DK,84,LPGCar,Gas,-1.6811999999999998
UK,84,LPGCar,Gas,-6.655381234540648
DE,85,LPGCar,Gas,-7.032
FR,85,LPGCar,Gas,-5.859999999999999
NO,85,LPGCar,Gas,-0.9669
DK,85,LPGCar,Gas,-1.0548
UK,85,LPGCar,Gas,-5.274
DE,86,LPGCar,Gas,-4.452
FR,86,LPGCar,Gas,-3.7100000000000004
NO,86,LPGCar,Gas,-0.6121500000000001
DK,86,LPGCar,Gas,-0.6678000000000001
UK,86,LPGCar,Gas,-3.339
DE,87,LPGCar,Gas,-2.8680000000000003
FR,87,LPGCar,Gas,-2.39
NO,87,LPGCar,Gas,-0.39435000000000003
DK,87,LPGCar,Gas,-0.4302
UK,87,LPGCar,Gas,-2.1510000000000002
DE,88,LPGCar,Gas,-1.476
FR,88,LPGCar,Gas,-1.23
NO,88,LPGCar,Gas,-0.20295
DK,88,LPGCar,Gas,-0.22139999999999999
UK,88,LPGCar,Gas,-1.107
DE,89,LPGCar,Gas,-1.2240000000000002
FR,89,LPGCar,Gas,-1.02
NO,89,LPGCar,Gas,-0.1683
DK,89,LPGCar,Gas,-0.1836
UK,89,LPGCar,Gas,-0.918
DE,90,LPGCar,Gas,-1.2240000000000002
FR,90,LPGCar,Gas,-1.02
NO,90,LPGCar,Gas,-0.1683
DK,90,LPGCar,Gas,-0.1836
UK,90,LPGCar,Gas,-0.918
DE,91,LPGCar,Gas,-1.476
FR,91,LPGCar,Gas,-1.23
NO,91,LPGCar,Gas,-0.20295
DK,91,LPGCar,Gas,-0.22139999999999999
UK,91,LPGCar,Gas,-1.107
DE,92,LPGCar,Gas,-2.1359999999999997
FR,92,LPGCar,Gas,-1.7799999999999998
NO,92,LPGCar,Gas,-0.29369999999999996
DK,92,LPGCar,Gas,-0.32039999999999996
UK,92,LPGCar,Gas,-1.6019999999999999
DE,93,LPGCar,Gas,-2.8680000000000003
FR,93,LPGCar,Gas,-2.39
NO,93,LPGCar,Gas,-0.39435000000000003
